CHỈ TIÊU,THỜI GIAN,GIÁ TRỊ,Mã Chứng Khoán
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q1 2019,120.83,LDG
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q1 2019,602,LDG
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q1 2019,0,LDG
EBITDA,Q1 2019,160.09,LDG
Doanh Số,Q2 2019,42.83,LDG
Các Khoản Giảm Trừ,Q2 2019,-1.65,LDG
Doanh Số Thuần,Q2 2019,41.18,LDG
Giá Vốn Hàng Bán,Q2 2019,-30.11,LDG
Lãi Gộp,Q2 2019,11.07,LDG
Thu Nhập Tài Chính,Q2 2019,150.13,LDG
Chi Phí Tài Chính,Q2 2019,-0.35,LDG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q2 2019,0.00,LDG
Chi Phí Bán Hàng,Q2 2019,-14.37,LDG
Chi Phí Quản Lý Doanh Nghiệp,Q2 2019,-27.71,LDG
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q2 2019,118.76,LDG
"Thu Nhập Khác, Ròng",Q2 2019,-18.40,LDG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q2 2019,0.00,LDG
Lãi/(Lỗ) Ròng Trước Thuế,Q2 2019,100.36,LDG
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q2 2019,-23.43,LDG
Lãi/(Lỗ) Thuần Sau Thuế,Q2 2019,76.94,LDG
Lợi Ích Của Cổ Đông Thiểu Số,Q2 2019,0.02,LDG
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q2 2019,76.91,LDG
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q2 2019,328,LDG
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q2 2019,0,LDG
EBITDA,Q2 2019,-21.12,LDG
Doanh Số,Q3 2019,325.58,LDG
Các Khoản Giảm Trừ,Q3 2019,-1.53,LDG
Doanh Số Thuần,Q3 2019,324.05,LDG
Giá Vốn Hàng Bán,Q3 2019,-102.46,LDG
Lãi Gộp,Q3 2019,221.59,LDG
Thu Nhập Tài Chính,Q3 2019,0.53,LDG
Chi Phí Tài Chính,Q3 2019,-1.22,LDG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q3 2019,0.00,LDG
Chi Phí Bán Hàng,Q3 2019,-7.70,LDG
Chi Phí Quản Lý Doanh Nghiệp,Q3 2019,-25.17,LDG
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q3 2019,188.03,LDG
"Thu Nhập Khác, Ròng",Q3 2019,1.65,LDG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q3 2019,0.00,LDG
Lãi/(Lỗ) Ròng Trước Thuế,Q3 2019,189.68,LDG
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q3 2019,-39.57,LDG
Lãi/(Lỗ) Thuần Sau Thuế,Q3 2019,150.12,LDG
Lợi Ích Của Cổ Đông Thiểu Số,Q3 2019,-0.01,LDG
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q3 2019,150.12,LDG
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q3 2019,592,LDG
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q3 2019,0,LDG
EBITDA,Q3 2019,196.52,LDG
Doanh Số,Q4 2019,106.91,LDG
Các Khoản Giảm Trừ,Q4 2019,-1.03,LDG
Doanh Số Thuần,Q4 2019,105.88,LDG
Giá Vốn Hàng Bán,Q4 2019,-94.05,LDG
Lãi Gộp,Q4 2019,11.82,LDG
Thu Nhập Tài Chính,Q4 2019,348.97,LDG
Chi Phí Tài Chính,Q4 2019,-3.99,LDG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q4 2019,0.00,LDG
Chi Phí Bán Hàng,Q4 2019,-14.93,LDG
Chi Phí Quản Lý Doanh Nghiệp,Q4 2019,-30.44,LDG
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q4 2019,311.43,LDG
"Thu Nhập Khác, Ròng",Q4 2019,-1.54,LDG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q4 2019,0.00,LDG
Lãi/(Lỗ) Ròng Trước Thuế,Q4 2019,309.89,LDG
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q4 2019,-54.53,LDG
Lãi/(Lỗ) Thuần Sau Thuế,Q4 2019,255.36,LDG
Lợi Ích Của Cổ Đông Thiểu Số,Q4 2019,-0.01,LDG
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q4 2019,255.36,LDG
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q4 2019,1019,LDG
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q4 2019,1019,LDG
EBITDA,Q4 2019,-25.64,LDG
Doanh Số,Q1 2020,111.97,LDG
Các Khoản Giảm Trừ,Q1 2020,-45.88,LDG
Doanh Số Thuần,Q1 2020,66.09,LDG
Giá Vốn Hàng Bán,Q1 2020,-30.02,LDG
Lãi Gộp,Q1 2020,36.07,LDG
Thu Nhập Tài Chính,Q1 2020,0.03,LDG
Chi Phí Tài Chính,Q1 2020,-4.22,LDG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q1 2020,0.00,LDG
Chi Phí Bán Hàng,Q1 2020,-6.99,LDG
Chi Phí Quản Lý Doanh Nghiệp,Q1 2020,-23.18,LDG
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q1 2020,1.71,LDG
"Thu Nhập Khác, Ròng",Q1 2020,0.70,LDG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q1 2020,0.00,LDG
Lãi/(Lỗ) Ròng Trước Thuế,Q1 2020,2.41,LDG
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q1 2020,-1.03,LDG
Lãi/(Lỗ) Thuần Sau Thuế,Q1 2020,1.38,LDG
Lợi Ích Của Cổ Đông Thiểu Số,Q1 2020,-0.00,LDG
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q1 2020,1.38,LDG
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q1 2020,5,LDG
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q1 2020,0,LDG
EBITDA,Q1 2020,8.30,LDG
Doanh Số,Q2 2020,429.83,LDG
Các Khoản Giảm Trừ,Q2 2020,-36.81,LDG
Doanh Số Thuần,Q2 2020,393.03,LDG
Giá Vốn Hàng Bán,Q2 2020,-297.57,LDG
Lãi Gộp,Q2 2020,95.45,LDG
Thu Nhập Tài Chính,Q2 2020,0.03,LDG
Chi Phí Tài Chính,Q2 2020,-4.24,LDG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q2 2020,0.00,LDG
Chi Phí Bán Hàng,Q2 2020,-70.68,LDG
Chi Phí Quản Lý Doanh Nghiệp,Q2 2020,-19.61,LDG
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q2 2020,0.95,LDG
"Thu Nhập Khác, Ròng",Q2 2020,1.15,LDG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q2 2020,0.00,LDG
Lãi/(Lỗ) Ròng Trước Thuế,Q2 2020,2.10,LDG
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q2 2020,-1.09,LDG
Lãi/(Lỗ) Thuần Sau Thuế,Q2 2020,1.00,LDG
Lợi Ích Của Cổ Đông Thiểu Số,Q2 2020,0.00,LDG
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q2 2020,1.00,LDG
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q2 2020,4,LDG
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q2 2020,0,LDG
EBITDA,Q2 2020,7.59,LDG
Doanh Số,Q3 2020,744.79,LDG
Các Khoản Giảm Trừ,Q3 2020,-12.80,LDG
Doanh Số Thuần,Q3 2020,731.99,LDG
Giá Vốn Hàng Bán,Q3 2020,-558.94,LDG
Lãi Gộp,Q3 2020,173.05,LDG
Thu Nhập Tài Chính,Q3 2020,0.03,LDG
Chi Phí Tài Chính,Q3 2020,-4.21,LDG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q3 2020,0.00,LDG
Chi Phí Bán Hàng,Q3 2020,-135.04,LDG
Chi Phí Quản Lý Doanh Nghiệp,Q3 2020,-22.38,LDG
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q3 2020,11.45,LDG
"Thu Nhập Khác, Ròng",Q3 2020,1.26,LDG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q3 2020,0.00,LDG
Lãi/(Lỗ) Ròng Trước Thuế,Q3 2020,12.72,LDG
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q3 2020,-2.53,LDG
Lãi/(Lỗ) Thuần Sau Thuế,Q3 2020,10.19,LDG
Lợi Ích Của Cổ Đông Thiểu Số,Q3 2020,-0.00,LDG
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q3 2020,10.19,LDG
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q3 2020,40,LDG
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q3 2020,40,LDG
EBITDA,Q3 2020,19.36,LDG
Doanh Số,Q4 2020,197.33,LDG
Các Khoản Giảm Trừ,Q4 2020,0.00,LDG
Doanh Số Thuần,Q4 2020,197.33,LDG
Giá Vốn Hàng Bán,Q4 2020,-130.84,LDG
Lãi Gộp,Q4 2020,66.48,LDG
Thu Nhập Tài Chính,Q4 2020,3.09,LDG
Chi Phí Tài Chính,Q4 2020,-8.34,LDG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q4 2020,0.00,LDG
Chi Phí Bán Hàng,Q4 2020,-14.52,LDG
Chi Phí Quản Lý Doanh Nghiệp,Q4 2020,-25.77,LDG
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q4 2020,20.94,LDG
"Thu Nhập Khác, Ròng",Q4 2020,-14.66,LDG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q4 2020,0.00,LDG
Lãi/(Lỗ) Ròng Trước Thuế,Q4 2020,6.27,LDG
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q4 2020,-5.93,LDG
Lãi/(Lỗ) Thuần Sau Thuế,Q4 2020,0.34,LDG
Lợi Ích Của Cổ Đông Thiểu Số,Q4 2020,0.00,LDG
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q4 2020,0.34,LDG
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q4 2020,1,LDG
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q4 2020,1,LDG
EBITDA,Q4 2020,30.65,LDG
Doanh Số,Q2 2014,18.57,LDG
Các Khoản Giảm Trừ,Q2 2014,0.00,LDG
Doanh Số Thuần,Q2 2014,18.57,LDG
Giá Vốn Hàng Bán,Q2 2014,-12.10,LDG
Lãi Gộp,Q2 2014,6.47,LDG
Thu Nhập Tài Chính,Q2 2014,-0.21,LDG
Chi Phí Tài Chính,Q2 2014,-0.00,LDG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q2 2014,0.05,LDG
Chi Phí Bán Hàng,Q2 2014,-0.19,LDG
Chi Phí Quản Lý Doanh Nghiệp,Q2 2014,-3.77,LDG
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q2 2014,2.34,LDG
"Thu Nhập Khác, Ròng",Q2 2014,-0.00,LDG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q2 2014,0.00,LDG
Lãi/(Lỗ) Ròng Trước Thuế,Q2 2014,2.34,LDG
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q2 2014,-0.93,LDG
Lãi/(Lỗ) Thuần Sau Thuế,Q2 2014,1.41,LDG
Lợi Ích Của Cổ Đông Thiểu Số,Q2 2014,-0.00,LDG
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q2 2014,1.41,LDG
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q2 2014,21,LDG
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q2 2014,0,LDG
EBITDA,Q2 2014,--,LDG
Doanh Số,Q1 2015,47.84,LDG
Các Khoản Giảm Trừ,Q1 2015,-0.00,LDG
Doanh Số Thuần,Q1 2015,47.84,LDG
Giá Vốn Hàng Bán,Q1 2015,-24.70,LDG
Lãi Gộp,Q1 2015,23.14,LDG
Thu Nhập Tài Chính,Q1 2015,0.31,LDG
Chi Phí Tài Chính,Q1 2015,-0.02,LDG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q1 2015,-0.00,LDG
Chi Phí Bán Hàng,Q1 2015,-1.83,LDG
Chi Phí Quản Lý Doanh Nghiệp,Q1 2015,-6.57,LDG
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q1 2015,15.02,LDG
"Thu Nhập Khác, Ròng",Q1 2015,0.02,LDG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q1 2015,0.00,LDG
Lãi/(Lỗ) Ròng Trước Thuế,Q1 2015,15.05,LDG
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q1 2015,-3.79,LDG
Lãi/(Lỗ) Thuần Sau Thuế,Q1 2015,11.25,LDG
Lợi Ích Của Cổ Đông Thiểu Số,Q1 2015,1.23,LDG
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q1 2015,10.03,LDG
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q1 2015,134,LDG
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q1 2015,0,LDG
EBITDA,Q1 2015,16.13,LDG
Doanh Số,Q2 2015,187.15,LDG
Các Khoản Giảm Trừ,Q2 2015,-1.33,LDG
Doanh Số Thuần,Q2 2015,185.82,LDG
Giá Vốn Hàng Bán,Q2 2015,-100.68,LDG
Lãi Gộp,Q2 2015,85.14,LDG
Thu Nhập Tài Chính,Q2 2015,0.29,LDG
Chi Phí Tài Chính,Q2 2015,-0.04,LDG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q2 2015,0.00,LDG
Chi Phí Bán Hàng,Q2 2015,-11.34,LDG
Chi Phí Quản Lý Doanh Nghiệp,Q2 2015,-9.31,LDG
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q2 2015,64.74,LDG
"Thu Nhập Khác, Ròng",Q2 2015,0.41,LDG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q2 2015,0.00,LDG
Lãi/(Lỗ) Ròng Trước Thuế,Q2 2015,65.15,LDG
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q2 2015,-14.79,LDG
Lãi/(Lỗ) Thuần Sau Thuế,Q2 2015,50.36,LDG
Lợi Ích Của Cổ Đông Thiểu Số,Q2 2015,5.76,LDG
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q2 2015,44.60,LDG
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q2 2015,594,LDG
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q2 2015,0,LDG
EBITDA,Q2 2015,66.27,LDG
Doanh Số,Q3 2015,126.56,LDG
Các Khoản Giảm Trừ,Q3 2015,-2.97,LDG
Doanh Số Thuần,Q3 2015,123.59,LDG
Giá Vốn Hàng Bán,Q3 2015,-52.08,LDG
Lãi Gộp,Q3 2015,71.51,LDG
Thu Nhập Tài Chính,Q3 2015,0.15,LDG
Chi Phí Tài Chính,Q3 2015,-0.04,LDG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q3 2015,0.00,LDG
Chi Phí Bán Hàng,Q3 2015,-7.56,LDG
Chi Phí Quản Lý Doanh Nghiệp,Q3 2015,-11.64,LDG
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q3 2015,52.41,LDG
"Thu Nhập Khác, Ròng",Q3 2015,0.18,LDG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q3 2015,0.00,LDG
Lãi/(Lỗ) Ròng Trước Thuế,Q3 2015,52.59,LDG
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q3 2015,-12.15,LDG
Lãi/(Lỗ) Thuần Sau Thuế,Q3 2015,40.44,LDG
Lợi Ích Của Cổ Đông Thiểu Số,Q3 2015,0.08,LDG
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q3 2015,40.36,LDG
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q3 2015,538,LDG
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q3 2015,0,LDG
EBITDA,Q3 2015,54.46,LDG
Doanh Số,Q4 2015,162.61,LDG
Các Khoản Giảm Trừ,Q4 2015,-0.00,LDG
Doanh Số Thuần,Q4 2015,162.61,LDG
Giá Vốn Hàng Bán,Q4 2015,-59.80,LDG
Lãi Gộp,Q4 2015,102.81,LDG
Thu Nhập Tài Chính,Q4 2015,0.05,LDG
Chi Phí Tài Chính,Q4 2015,-0.06,LDG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q4 2015,-0.05,LDG
Chi Phí Bán Hàng,Q4 2015,-10.76,LDG
Chi Phí Quản Lý Doanh Nghiệp,Q4 2015,-13.92,LDG
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q4 2015,78.08,LDG
"Thu Nhập Khác, Ròng",Q4 2015,0.27,LDG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q4 2015,0.00,LDG
Lãi/(Lỗ) Ròng Trước Thuế,Q4 2015,78.34,LDG
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q4 2015,-17.90,LDG
Lãi/(Lỗ) Thuần Sau Thuế,Q4 2015,60.44,LDG
Lợi Ích Của Cổ Đông Thiểu Số,Q4 2015,1.11,LDG
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q4 2015,59.34,LDG
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q4 2015,682,LDG
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q4 2015,0,LDG
EBITDA,Q4 2015,80.36,LDG
Doanh Số,Q1 2016,149.12,LDG
Các Khoản Giảm Trừ,Q1 2016,-0.74,LDG
Doanh Số Thuần,Q1 2016,148.38,LDG
Giá Vốn Hàng Bán,Q1 2016,-78.34,LDG
Lãi Gộp,Q1 2016,70.04,LDG
Thu Nhập Tài Chính,Q1 2016,0.04,LDG
Chi Phí Tài Chính,Q1 2016,-0.03,LDG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q1 2016,0.00,LDG
Chi Phí Bán Hàng,Q1 2016,-7.64,LDG
Chi Phí Quản Lý Doanh Nghiệp,Q1 2016,-12.89,LDG
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q1 2016,49.52,LDG
"Thu Nhập Khác, Ròng",Q1 2016,0.23,LDG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q1 2016,0.00,LDG
Lãi/(Lỗ) Ròng Trước Thuế,Q1 2016,49.75,LDG
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q1 2016,-10.05,LDG
Lãi/(Lỗ) Thuần Sau Thuế,Q1 2016,39.69,LDG
Lợi Ích Của Cổ Đông Thiểu Số,Q1 2016,4.69,LDG
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q1 2016,35.00,LDG
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q1 2016,467,LDG
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q1 2016,0,LDG
EBITDA,Q1 2016,51.69,LDG
Doanh Số,Q2 2016,100.32,LDG
Các Khoản Giảm Trừ,Q2 2016,-3.29,LDG
Doanh Số Thuần,Q2 2016,97.03,LDG
Giá Vốn Hàng Bán,Q2 2016,-0.76,LDG
Lãi Gộp,Q2 2016,96.27,LDG
Thu Nhập Tài Chính,Q2 2016,0.03,LDG
Chi Phí Tài Chính,Q2 2016,-0.02,LDG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q2 2016,0.00,LDG
Chi Phí Bán Hàng,Q2 2016,-4.17,LDG
Chi Phí Quản Lý Doanh Nghiệp,Q2 2016,-12.39,LDG
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q2 2016,79.71,LDG
"Thu Nhập Khác, Ròng",Q2 2016,-4.34,LDG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q2 2016,0.00,LDG
Lãi/(Lỗ) Ròng Trước Thuế,Q2 2016,75.37,LDG
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q2 2016,-18.29,LDG
Lãi/(Lỗ) Thuần Sau Thuế,Q2 2016,57.08,LDG
Lợi Ích Của Cổ Đông Thiểu Số,Q2 2016,6.02,LDG
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q2 2016,51.06,LDG
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q2 2016,597,LDG
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q2 2016,0,LDG
EBITDA,Q2 2016,81.88,LDG
Doanh Số,Q3 2016,132.17,LDG
Các Khoản Giảm Trừ,Q3 2016,-82.72,LDG
Doanh Số Thuần,Q3 2016,49.45,LDG
Giá Vốn Hàng Bán,Q3 2016,-57.65,LDG
Lãi Gộp,Q3 2016,-8.20,LDG
Thu Nhập Tài Chính,Q3 2016,0.05,LDG
Chi Phí Tài Chính,Q3 2016,-0.71,LDG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q3 2016,0.00,LDG
Chi Phí Bán Hàng,Q3 2016,-4.35,LDG
Chi Phí Quản Lý Doanh Nghiệp,Q3 2016,-14.60,LDG
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q3 2016,-27.81,LDG
"Thu Nhập Khác, Ròng",Q3 2016,0.24,LDG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q3 2016,0.00,LDG
Lãi/(Lỗ) Ròng Trước Thuế,Q3 2016,-27.57,LDG
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q3 2016,6.89,LDG
Lãi/(Lỗ) Thuần Sau Thuế,Q3 2016,-20.69,LDG
Lợi Ích Của Cổ Đông Thiểu Số,Q3 2016,-2.88,LDG
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q3 2016,-17.81,LDG
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q3 2016,-237,LDG
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q3 2016,0,LDG
EBITDA,Q3 2016,-24.97,LDG
Doanh Số,Q4 2016,203.83,LDG
Các Khoản Giảm Trừ,Q4 2016,-2.12,LDG
Doanh Số Thuần,Q4 2016,201.71,LDG
Giá Vốn Hàng Bán,Q4 2016,-64.57,LDG
Lãi Gộp,Q4 2016,137.14,LDG
Thu Nhập Tài Chính,Q4 2016,0.12,LDG
Chi Phí Tài Chính,Q4 2016,-0.81,LDG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q4 2016,0.00,LDG
Chi Phí Bán Hàng,Q4 2016,-3.85,LDG
Chi Phí Quản Lý Doanh Nghiệp,Q4 2016,-16.69,LDG
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q4 2016,115.91,LDG
"Thu Nhập Khác, Ròng",Q4 2016,-1.83,LDG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q4 2016,0.00,LDG
Lãi/(Lỗ) Ròng Trước Thuế,Q4 2016,114.08,LDG
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q4 2016,-23.89,LDG
Lãi/(Lỗ) Thuần Sau Thuế,Q4 2016,90.18,LDG
Lợi Ích Của Cổ Đông Thiểu Số,Q4 2016,-0.30,LDG
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q4 2016,90.49,LDG
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q4 2016,1064,LDG
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q4 2016,0,LDG
EBITDA,Q4 2016,125.64,LDG
Doanh Số,Q1 2017,155.42,LDG
Các Khoản Giảm Trừ,Q1 2017,-18.48,LDG
Doanh Số Thuần,Q1 2017,136.94,LDG
Giá Vốn Hàng Bán,Q1 2017,-45.23,LDG
Lãi Gộp,Q1 2017,91.72,LDG
Thu Nhập Tài Chính,Q1 2017,0.05,LDG
Chi Phí Tài Chính,Q1 2017,-0.03,LDG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q1 2017,0.00,LDG
Chi Phí Bán Hàng,Q1 2017,-5.30,LDG
Chi Phí Quản Lý Doanh Nghiệp,Q1 2017,-16.15,LDG
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q1 2017,70.29,LDG
"Thu Nhập Khác, Ròng",Q1 2017,-0.10,LDG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q1 2017,0.00,LDG
Lãi/(Lỗ) Ròng Trước Thuế,Q1 2017,70.18,LDG
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q1 2017,-14.80,LDG
Lãi/(Lỗ) Thuần Sau Thuế,Q1 2017,55.39,LDG
Lợi Ích Của Cổ Đông Thiểu Số,Q1 2017,0.28,LDG
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q1 2017,55.11,LDG
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q1 2017,623,LDG
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q1 2017,0,LDG
EBITDA,Q1 2017,76.11,LDG
Doanh Số,Q2 2017,212.81,LDG
Các Khoản Giảm Trừ,Q2 2017,-15.20,LDG
Doanh Số Thuần,Q2 2017,197.61,LDG
Giá Vốn Hàng Bán,Q2 2017,-64.11,LDG
Lãi Gộp,Q2 2017,133.50,LDG
Thu Nhập Tài Chính,Q2 2017,0.23,LDG
Chi Phí Tài Chính,Q2 2017,-0.04,LDG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Từ Năm 2015),Q2 2017,0.00,LDG
Chi Phí Bán Hàng,Q2 2017,-11.02,LDG
Chi Phí Quản Lý Doanh Nghiệp,Q2 2017,-17.64,LDG
Lãi/(Lỗ) Từ Hoạt Động Kinh Doanh,Q2 2017,105.03,LDG
"Thu Nhập Khác, Ròng",Q2 2017,-2.37,LDG
Lãi/(Lỗ) Từ Công Ty Liên Doanh (Trước Năm 2015),Q2 2017,0.00,LDG
Lãi/(Lỗ) Ròng Trước Thuế,Q2 2017,102.67,LDG
Chi Phí Thuế Thu Nhập Doanh Nghiệp,Q2 2017,-21.67,LDG
Lãi/(Lỗ) Thuần Sau Thuế,Q2 2017,81.00,LDG
Lợi Ích Của Cổ Đông Thiểu Số,Q2 2017,0.09,LDG
Lợi Nhuận Của Cổ Đông Của Công Ty Mẹ,Q2 2017,80.91,LDG
Lãi Cơ Bản Trên Cổ Phiếu (VND),Q2 2017,837,LDG
Lãi Trên Cổ Phiếu Pha Loãng (VND),Q2 2017,0,LDG
EBITDA,Q2 2017,111.81,LDG
Doanh Số,Q3 2017,112.24,LDG
Các Khoản Giảm Trừ,Q3 2017,-10.34,LDG
Doanh Số Thuần,Q3 2017,101.89,LDG
Giá Vốn Hàng Bán,Q3 2017,-56.20,LDG
Lãi Gộp,Q3 2017,45.69,LDG
Thu Nhập Tài Chính,Q3 2017,46.36,LDG
Chi Phí Tài Chính,Q3 2017,-0.08,LDG
